toll_plaza_id,Stretch,Tollable Length,Fee Effective Date,Due Date of Toll Revision,Concessions,Rest Areas,Truck Lay byes,Static Weigh Bridge,Announcement,Helpline No.,Emergency Services,Nearest Police Station,Highway Administrator (Project Director),Project Implementation Unit(PIU),Regional Office(RO),Representative of Consultant,Representative of Concessionaire,Nearest Hospital(s),Date of fee notification,Commercial Operation Date,Fee Rule,Capital Cost of Project (in Rs. Cr.),Cumulative Toll Revenue (in Rs. Cr.),Concessions Period,Design Capacity (PCU),Traffic (PCU/day),Target Traffic (PCU/day),Name of Concessionaire / OMT Contractor,Name / Contact Details of Incharge,Car/Jeep/Van_Single Journey,Car/Jeep/Van_Return Journey,Car/Jeep/Van_Monthly Pass,Car/Jeep/Van_Commercial Vehicle Registered within the district of plaza,LCV_Single Journey,LCV_Return Journey,LCV_Monthly Pass,LCV_Commercial Vehicle Registered within the district of plaza,Bus/Truck_Single Journey,Bus/Truck_Return Journey,Bus/Truck_Monthly Pass,Bus/Truck_Commercial Vehicle Registered within the district of plaza,Upto 3 Axle Vehicle_Single Journey,Upto 3 Axle Vehicle_Return Journey,Upto 3 Axle Vehicle_Monthly Pass,Upto 3 Axle Vehicle_Commercial Vehicle Registered within the district of plaza,4 to 6 Axle_Single Journey,4 to 6 Axle_Return Journey,4 to 6 Axle_Monthly Pass,4 to 6 Axle_Commercial Vehicle Registered within the district of plaza,HCM/EME_Single Journey,HCM/EME_Return Journey,HCM/EME_Monthly Pass,HCM/EME_Commercial Vehicle Registered within the district of plaza,7 or more Axle_Single Journey,7 or more Axle_Return Journey,7 or more Axle_Monthly Pass,7 or more Axle_Commercial Vehicle Registered within the district of plaza
5726,Jaisalmer to Barmer,61.414 Km(s),08-Mar-2024,31-Mar-2025,Toll rates due for revision w.e.f : 31 Mar 2025,0,0,0,Toll rates due for revision w.e.f : 31 Mar 2025,"Crane-9982027615, Ambulance -1033, Route Patrol-1033",1033,0 / 0,Sh. Jitender Choudhary / 8130006154,PIU Jaisalmer,RO Jaipur,NA,Aporav Choudhary / 7742191035,0,18-Jan-2018 (Sr No. - S.O. 242(E)),27-Jan-2018,2008 as amended,NA,NA (For Entire Project Stretch) As on :27-Jan-2018,NA,NA,NA As on : 27-Jan-2018,NA As on : 27-Jan-2018,Rishiraj Singh,Mr. Nikhil Gupta / 8130007059,70.00,100.00,2270.00,35.00,110.00,165.00,3665.00,55.00,230.00,345.00,7675.00,115.00,250.00,375.00,8370.00,125.00,360.00,540.00,12035.00,180.00,360.00,540.00,12035.00,180.00,440.00,660.00,14650.00,220.00
4551,Salasar Nagaur Section,50.712 Km. Km(s),03-Jun-2024,31-Mar-2025,Toll rates due for revision w.e.f : 31 Mar 2025,2,2,under progress,Toll rates due for revision w.e.f : 31 Mar 2025,"Crane-1033, Ambulance -1033, Route Patrol-1033",1033,Nimbi Jodha / 9784431265,Sh.Ajay Kumar Arya / 8130006146,PIU Jaipur,RO Jaipur,Shri Anoop Kumar,NA / 0,Goverenment primary Health care (01581262508)9001898560,07-Sep-2018 (Sr No. - S.O. 4259 (E)),19-Dec-2018,NA,637.18,2.10 (For Entire Project Stretch) As on :31-Mar-2019,17.5,NA,6295 As on : 04-Sep-2018,NA As on : 04-Sep-2018,Anil Kumar Shukla,Mr. Naresh / 8130007069,55.00,80.00,1820.00,25.00,90.00,130.00,2935.00,45.00,185.00,275.00,6150.00,90.00,200.00,300.00,6710.00,100.00,290.00,435.00,9645.00,145.00,290.00,435.00,145.00,9645.00,350.00,530.00,11745.00,175.00
4573,Bikaner to Phalodi,Km 55.250 to Km 129.750 Km(s),03-Jun-2024,31-Mar-2025,Toll rates due for revision w.e.f : 31 Mar 2025,1,2,2,Toll rates due for revision w.e.f : 31 Mar 2025,"Crane-9284002502, Ambulance -9284002505, Route Patrol-9284002507",18001806618,Diyatra / 9414537724,Sh. Piyush Ranjan Yaduvanshi / 8130006153,PIU Bikaner,RO Jaipur,CEG Bikaner,Sh. Pardeep Kumar / 8384981400,Diyatra,27-Mar-2019 (Sr No. -  S.O.No. 801 (E) ),22-Feb-2019,2008,844.00,14665789.00 (For Entire Project Stretch) As on :31-Mar-2019,26,25000,2250 As on : 31-Mar-2019,14415 As on : 01-Apr-2024,Ircon PB Tollway Limited,Sh. Bhawani Singh Yadav / 8130007169,65.00,100.00,2185.00,35.00,105.00,160.00,3530.00,55.00,220.00,335.00,7395.00,110.00,240.00,365.00,8070.00,120,350.00,520.00,11600.00,175.00,350.00,520.00,11600.00,175.00,425.00,635.00,14120.00,210.00
6801,6lane access  controlled Greenfield highway from Sangariya (near Chautala) to Rasisar (near Bikaner) section of NH754K (New 754A) as a part of AmritsarJamnagar Economic Corridor in the State of Raj,40.04 Km(s),03-Jun-2024,31-Mar-2025,Toll rates due for revision w.e.f : 31 Mar 2025,NA,NA,1 Nos.,Toll rates due for revision w.e.f : 31 Mar 2025,"Crane-1033, Ambulance -1033, Route Patrol-1033",1033,Napasar / 0151 276 2421,Sh. Anil Kumar / 8130006155,PIU Hanumangarh,RO Jaipur,Mr. K. Raju,Mr. S.P Singh / 7009722867,Bikaner,14-Nov-2022 (Sr No. - 5308(E)),04-Sep-2023,NA,580.79,10.61 (For Entire Project Stretch) As on :30-May-2024,NA,NA,88322 As on : 25-Jul-2024,NA As on : 25-Jul-2024,Ms. VRC Construction (India) Pvt. Ltd. SP Infrastructure Developers Pvt. Ltd. (JV),Mr. Sandeep / 8130007124,60.00,95.00,2080.00,NA,100.00,150.00,3360.00,NA,210.00,315.00,7040.00,NA,230.00,345.00,7680.00,NA,330.00,495.00,11040.00,NA,330.00,495.00,11040.00,NA,405.00,605.00,13440.00,NA
6735,44.082 KM,30.047 Km(s),01-Apr-2023,31-Mar-2024,,NA,1 Nos.,10 Nos,,"Crane-7073222650, Ambulance -7073222650, Route Patrol-7073222650",01472250070,Sadar Thana Chittorgarh / 01472250070,Sh. BL Bheniya / 9166099912,SE PWD NH Jodhpur,MORTH Jaipur,Mr. Sunil Kumar,Sandeep Taunk / 9460693908,Shri Sanwaliya Ji Rajkiya Samanya Chikitsalay Chittorgarh,14-Aug-2015 (Sr No. - 9),15-Aug-2015,NA,511.21,NA (For Entire Project Stretch) As on :19-Oct-2023,20,NA,12441 As on : 19-Oct-2023,25468 As on : 01-Oct-2024,Sandeep Taunk,Capt. Bharat lal / 9664039715,45.00,70.00,1515.00,25.00,75.00,110.00,2450.00,35.00,155.00,230.00,5130.00,75.00,170.00,250.00,5600.00,85.00,240.00,360.00,8050.00,120.00,240.00,360.00,8050.00,120.00,295.00,440.00,9800.00,145.00
61,Udaipur - Kherwara (Km 278.000 to Km 348.000),Km 70.00 Km(s),01-Apr-2023,31-Mar-2024, ,2,2,2,,"Crane-9929992271, Ambulance -7230036089, Route Patrol-7230036094",1033108,TD Police station / 2942742222,Sh. Harish Chandra / 8130006147,PIU Udaipur,RO Jaipur,Sh.  Mhendra Pal Singh,Sh. Jayendra Kadam / 8879616059,"1)J.B.Hospital 22, Hiran Magari, Sector 6, Near Police Station Udaipur, Rajasthan Ph.:0294 246 2844 , 2)Shrinath Hi-Tech Prosthetic & Orthotic Centre 4/AV-23, RHB Colony Goverdhan Villas Udaipur Ph.:098280 56345",26-Jul-2012 (Sr No. - 1714(E) and 896(E) Dated 26.03.2014),06-May-2005,2008 as amended with transition,277.37,556.77   (After Discounting)   (For Entire Project Stretch) As on :31-Dec-2016,17.05.2016  -  17.05.2017,60000,42954 As on : 23-Feb-2017,NA As on : 31-Dec-2016,M/s MEP Infrastructures Developer Ltd,MrPrashant Malbari / 9167755099,75.00,115.00,2545.00,40.00,125.00,185.00,4115.00,60.00,260.00,390.00,8620.00,130.00,280.00,425.00,9405.00,140.00,405.00,610.00,13520.00,205.00,405.00,610.00,13520.00,205.00,495.00,740.00,16460.00,245.00
5651,Gulabpura to Uniara Phase,105.33 Km(s),03-Jun-2024,31-Mar-2025,Toll rates due for revision w.e.f : 31 Mar 2025,NA,NA,02 Nos,Toll rates due for revision w.e.f : 31 Mar 2025,"Crane-9001631215   9571454190, Ambulance -9001631253 9950820547, Route Patrol-9929813302 9001631510",1033,0 / 0,Sh.Sandeep Agarwal / 8130006149,PIU Kota,RO Jaipur,Ms L.N. Maviya infra Pvt. Ltd,HDFC BANK / 9930366240,0,12-Jun-2020 (Sr No. - 0),14-Jul-2020,NA,597.00,NA (For Entire Project Stretch) As on :03-Oct-2021,NA,NA,2100 As on : 10-Sep-2024,NA As on : 10-Sep-2024,DHARAM SINGH  CO.,DEEPAK VERMA / 8130007085,85.00,130.00,2875.00,45.00,140.00,210.00,4640.00,70.00,290.00,440.00,9725.00,145.00,320.00,475.00,10605.00,160.00,455.00,685.00,15245.00,230.00,455.00,685.00,15245.00,230.00,555.00,835.00,18560.00,280.00
6703,Amritsar Jamnagar Economic Corridor,28.1 km Km(s),03-Jun-2024,31-Mar-2025,Toll rates due for revision w.e.f : 31 Mar 2025,,,,Toll rates due for revision w.e.f : 31 Mar 2025,"Crane-1033, Ambulance -1033, Route Patrol-1033",1033,/,Sh.Gajendra Pal Singh / 8130006148,PIU Jodhpur,RO Jaipur,Ms LASA,Vikash Mishra / 9311418801,,14-Nov-2022 (Sr No. - 5088),04-Sep-2023,NA,NA,NA (For Entire Project Stretch) As on :04-Sep-2023,NA,NA,NA As on : 04-Sep-2023,NA As on : 04-Sep-2023,Ms NKC Projects Private Limited,Yogendra Kumar / 8130007126,40.00,55.00,1270.00,NA,60.00,90.00,2050.00,NA,130.00,195.00,4295.00,NA,140.00,210.00,4685.00,NA,200.00,305.00,6735.00,NA,200.00,305.00,6735.00,NA,245.00,370.00,8195.00,NA
6797,NAGAUR TO BIKANER,37.833 Km(s),03-Jun-2024,31-Mar-2025,,NA,1 Nos.,1 Nos.,Toll rates due for revision w.e.f : 31 Mar 2025,"Crane-8696576792, Ambulance -7597542793 9521334955, Route Patrol-9415662663 9460656117",1033,Nokha / 01531220060,Sh. Piyush Ranjan Yaduvanshi / 8130006153,PIU Bikaner,RO Jaipur,,MANISH TRIPATHI / 8588964225,Govt. Bagdi District Hospital Nokha 094145 04557,25-Aug-2023 (Sr No. - 5154 (E)),25-Aug-2023,Fee rules 2008,241.00,22.95 (For Entire Project Stretch) As on :30-Jun-2024,NA,25000,25068941 As on : 30-Jun-2024,NA As on : 30-Jun-2021,RAVI INFRA PVT. LTD,ANURAG SINGH TOMAR / 8130007119,55.00,85.00,1895.00,30.00,90.00,140.00,3060.00,45.00,190.00,290.00,6410.00,95.00,210.00,315.00,6990.00,105.00,300.00,450.00,10050.00,150.00,300.00,450.00,10050.00,150.00,365.00,550.00,12235.00,185.00
6713,Amritsar Jamnagar Economic Corridor,27 KM Km(s),03-Jun-2024,31-Mar-2025,Toll rates due for revision w.e.f : 31 Mar 2025,,,,Toll rates due for revision w.e.f : 31 Mar 2025,"Crane-1033, Ambulance -1033, Route Patrol-1033",1033,/,Sh.Gajendra Singh Chouhan / 8130006148,PIU Jodhpur,RO Jaipur,Ms SA Infra,Prempal / 9119153332,,14-Nov-2023 (Sr No. - 5308(A)),04-Sep-2023,NA,NA,NA (For Entire Project Stretch) As on :04-Sep-2023,NA,NA,NA As on : 04-Sep-2023,NA As on : 04-Sep-2023,Ms VRC.VCL.S.P,Dharmendra Ji / 8130007134,65.00,95.00,2090.00,NA,100.00,150.00,3375.00,NA,210.00,320.00,7075.00,NA,230.00,345.00,7715.00,NA,335.00,500.00,11095.00,NA,335.00,500.00,11095.00,NA,405.00,610.00,13505.00,NA
5875,162.460 Km,162.460 Km Km(s),03-Jun-2024,31-Mar-2025,Toll rates due for revision w.e.f : 31 Mar 2025,01 No (Km 141.760),01 No (Km 141.760),2 Nos Each Plaza,Toll rates due for revision w.e.f : 31 Mar 2025,"Crane-9828377382, Ambulance -9928515838, Route Patrol-9983427999",1033,New GharsaNA / 1506250100,Sh.Ajay Kumar Arya / 8130006146,PIU Jaipur,RO Jaipur,Mr. K L Dogra,Rajkumar Jhasuja / 7300047515,New GharsaNA 01506250110,26-Mar-2022 (Sr No. - 1320212019fee Notification (BM 06)9297),23-Mar-2022,Fee rules 2008,NA,NA (For Entire Project Stretch) As on :23-Mar-2022,NA,NA,NA As on : 23-Mar-2022,NA As on : 23-Mar-2022,GR Infraproject Ltd,na / 8130007106,115.00,175.00,3840.00,60.00,185.00,280.00,6205.00,95.00,390.00,585.00,13000.00,195.00,425.00,640.00,14180.00,215,610.00,915.00,20385.00,305.00,745.00,1115.00,24820.00,370.00,425.00,640.00,14180.00,215.00
421,Kishangarh-Ajmer-Beawar,44.680 Km(s),03-Jun-2024,31-Mar-2025,The rate of monthly pass for a person who owns a mechanical vehicle registered for non-commercial purposes and resides within a distance of 20 km from the fee plaza is Rs.340/- for the FY 2024-25.,Ch. 66.700,0,2 Nos.,Toll rates due for revision w.e.f : 31 Mar 2025,"Crane-7568629999, Ambulance -0.00000016203, Route Patrol-7568626666",1033,"Sadar Police Station, Beawar / 01462-255595,966756732",Sh. Anil Kumar Khandelwal / 8130006150,PIU Ajmer,RO Jaipur,Representative,Mr Nimesh Tiwari / 1456999912,"1)Jai Clinic & Hospital New Jai Clinic Building, Hospital Road Hospital Road Beawar, Rajasthan Ph.:0164 225 0410 ,2)Amrit Kaur Government Hospital Rajasthan State Highway 59 Champa Nagar Beawar, Rajasthan",12-Mar-2013 (Sr No. - 626(E)),29-Apr-2015,2008,795.00,121.66 (For Entire Project Stretch) As on :31-Dec-2016,14.11.2009-13.11.2027,100000,40672 As on : 18-Jul-2016,57762 As on : 03-Dec-2013,Kishangarh Beawar NH8 Tollway Pvt. Ltd.,Mr Amit Raisinghani / 8130007156,65.00,100.00,2225.00,NA,110.00,160.00,3590.00,NA,225.00,340.00,7525.00,NA,355.00,530.00,11800.00,NA,355.00,530.00,11800.00,NA,355.00,530.00,11800.00,NA,430.00,645.00,14365.00,NA
5909,83.453,36.393 Km(s),03-Jun-2024,31-Mar-2025,Toll rates due for revision w.e.f : 31 Mar 2025,NA,NA,04 Nos,Toll rates due for revision w.e.f : 31 Mar 2025,"Crane-8503008888, Ambulance -8058278698, Route Patrol-8503008888",1033,Chaksu / 8209383446,Sh. Balbir Singh Yadav / 8130006151,PIU Dausa,RO Jaipur,Sh. Arun Kumar Sharma,Mr.Harshvardhan Saharan / 9899666775,PHC Chaksu 01429244327,02-Aug-2019 (Sr No. - 2742 (E)),17-Feb-2020,Fee rules 2008,881.00,NA (For Entire Project Stretch) As on :17-Feb-2022,1 Years,10,NA As on : 17-Feb-2022,NA As on : 17-Feb-2022,RNR CAB SULUTION PRIVATE LIMTIED,MANOJ / 8130007082,35.00,50.00,1115.00,15.00,55.00,80.00,1800.00,25.00,115.00,170.00,3765.00,55.00,125.00,185.00,4110.00,60.00,175.00,265.00,5905.00,90.00,175.00,265.00,5905.00,90.00,215.00,325.00,7190.00,110.00
433,Beawar-Pali-Pindwara,21.07 Km(s),03-Jun-2024,31-Mar-2025,The rate of monthly pass for a person who owns a mechanical vehicle registered for non-commercial purposes and resides within a distance of 20 km from the fee plaza is Rs.340/- for the FY 2024-25.,,,,Toll rates due for revision w.e.f : 31 Mar 2025,"Crane-7073767676, Ambulance -7073767676, Route Patrol-7073767676",1033,Raipur / 02937-220107,Sh. Gajendra Pal Singh Chauhan / 8130006148,PIU Jodhpur,RO Jaipur,Representative,Ms Beawar Pali Pindwara Tollway Pvt Ltd / 9925003299,1)Parashavnath Hospital MDR 84 Vidya Nagar Beawar Rajasthan Ph.01462 224 620,28-Dec-2011 (Sr No. - 2915(E)),11-Jun-2015,2008 as amended,2472.00,449.57 (For Entire Project Stretch) As on :31-Dec-2016,19.12.2011-18.12.2034,10,48999 As on : 23-May-2017,7041 As on : 01-Jul-2015,M/s L&T BPP Tollway Pvt Ltd,Ansar Khan / 8130007157,100.00,145.00,3255.00,50.00,160.00,235.00,5255.00,80.00,330.00,495.00,11010.00,165.00,360.00,540.00,12010.00,180.00,520.00,775.00,17265.00,260.00,520.00,775.00,17265.00,260.00,630.00,945.00,21015.00,315.00
180,Mahua - Jaipur (Km 120.000 to Km 228.000),54.359 kms Km(s),01-Jul-2024,30-Jun-2025,Rounded off Fee For Local Personal Traffic Rs. 20/-,0,nbspNA,Under Progress,,"Crane-9887200100, Ambulance -9887200100, Route Patrol-9887200100",1033,Bassi / 1429 - 222236,Sh. Balbir Singh Yadav / 8130006151,PIU Dausa,RO Jaipur,Sh.  Ramesh Goyal,Smt. Vasundhara Peddapalle / 9887885566,"1)Sikandra, Govt. Hospital-9414461221 ,2)NIMT COLLEGE OF NURSING NH11 Bagrana Agra Road Jaipur rajasthan india Jaipur, Rajasthan Ph.:0141 512 1031",22-Jan-2008 (Sr No. - 128 (E)),31-Mar-2008,1997,483.00,603.93 (For Entire Project Stretch) As on :31-Dec-2016,23.03.2006-20.03.2031,65,27711 As on : 16-Mar-2017,24914 As on : 02-Nov-2040,M/s Jaipur Mahua Tollway Pvt Ltd,Mr Amit Mathur / 8130007150,80.00,NA,NA,40.00,135.00,NA,NA,70.00,275.00,NA,NA,135.00,440.00,NA,NA,220.00,440.00,NA,NA,220.00,440.00,NA,NA,220.00,440.00,NA,NA,220.00
5862,Uncha 0gla To Dhoulpur,na Km(s),03-Jun-2024,31-Mar-2025,Toll rates due for revision w.e.f : 31 Mar 2025,0,0,0,Toll rates due for revision w.e.f : 31 Mar 2025,"Crane-9079697607, Ambulance -9079697607, Route Patrol-9636541319",1033,Saipau ThaNA / 9828107400,Sh. Balbir Singh Yadav / 8130006151,PIU Dausa,RO Jaipur,Satyapal Singh,Rakesh Kumar Khandelwal / 9509623707,CHC Saipau Dhoulpur,01-Oct-2020 (Sr No. - na),01-Oct-2020,Fee rules 2008,26.10,NA (For Entire Project Stretch) As on :01-Oct-2020,5,NA,NA As on : 01-Oct-2020,NA As on : 01-Oct-2020,Dinesh Rai,Lokendra Sharma / 8130007047,75.00,115.00,2550.00,40.00,125.00,185.00,4120.00,60.00,260.00,390.00,8635.00,130.00,285.00,425.00,9420.00,140.00,405.00,610.00,13540.00,205.00,405.00,610.00,13540.00,205.00,495.00,740.00,16485.00,245.00
4568,PhalodiJaisalmer Section of NH15,76.946 km Km(s),03-Jun-2024,31-Mar-2025,Toll rates due for revision w.e.f : 31 Mar 2025,1 Nos.,01 Nos,1 Nos.,Toll rates due for revision w.e.f : 31 Mar 2025,"Crane-9414365800, Ambulance -1033, Route Patrol-9352639170",1033,Ramdevra / 7062662200,Sh. Jitender Choudhary / 8130006154,PIU Jaisalmer,RO Jaipur,Sh.Satish Sharma,Sh.Apoorv Chowdhary / 7742191035,Pokhran,04-Oct-2018 (Sr No. - S.O.No.5155 (E)),12-Feb-2019,Fee rules 2008,NA,NA (For Entire Project Stretch) As on :12-Feb-2019,NA,NA,NA As on : 12-Feb-2019,NA As on : 12-Feb-2020,Ms Iiskam Infra Private Limited,Sh.Devendra Yadav / 8130007068,75.00,110.00,2435.00,35.00,120.00,175.00,3935.00,60.00,245.00,370.00,8250.00,125.00,270.00,405.00,9000.00,135.00,390.00,580.00,12935.00,195.00,390.00,580.00,12935.00,195.00,470.00,710.00,15745.00,235.00
6727,340.188 to 557.775,74 Km(s),01-Apr-2023,31-Mar-2024,,NA,NA,NA,,"Crane-8890204204, Ambulance -8890204204, Route Patrol-8890204204",8890204204,Laxmamgarh / 01573 222 247,Mr. Amar Chand Bakolia / 91 9460385533,SE PWD  NH Bikaner,MORTH Jaipur,Dhruv,Mr. Deepak Saini / 8003688246,S K Govt Hospital Sikar,31-Mar-2023 (Sr No. - 2688),14-Oct-2015,NA,901.37,985084.50 (For Entire Project Stretch) As on :31-Mar-2023,25,NA,11352 As on : 31-Mar-2023,12357 As on : 31-Mar-2023,Independent Engineer Ms Dhruv Consultancy Services Ltd. in association with Ms. GSquare Infra Projec,Mr. Kuldeep Singh / 8690071974,80.00,125.00,2735.00,40.00,130.00,200.00,4415.00,65.00,280.00,415.00,9255.00,140.00,305.00,455.00,10095.00,150.00,435.00,655.00,14510.00,220.00,435.00,655.00,14510.00,220.00,530.00,795.00,17665.00,265.00
5993,102.500 Km to 163.00 Km,Design Ch. 101.00 to Design Ch 263.46 Km(s),03-Jun-2024,31-Mar-2025,Toll rates due for revision w.e.f : 31 Mar 2025,NA,1 Nos.,4 Nos.,Toll rates due for revision w.e.f : 31 Mar 2025,"Crane-8003199514, Ambulance -8003199514, Route Patrol-8003199514",1033,Ghadsana Police Station / 9829058196,Sh. P.R. Yadhuvanshi / 8130006153,PIU Bikaner,RO Jaipur,Sh. Rajesh Kumar,Sh.  Raj Kumar Jashuja / 7300047515,Gov Hospital Ghadsana,01-Apr-2023 (Sr No. - ),28-May-2023,Fee rules 2008,907.84,500000.00 (For Entire Project Stretch) As on :08-May-2023,08.10.2024 to 08.01.2025,NA,2387 As on : 08-May-2023,2700 As on : 15-May-2023,CORAL   Associate,Hariom singh / 8130007106,45.00,65.00,1485.00,20.00,70.00,110.00,2395.00,35.00,150.00,225.00,5020.00,75.00,165.00,245.00,5475.00,80.00,235.00,355.00,7870.00,120.00,235.00,355.00,7870.00,120.00,290.00,430.00,9585.00,145.00
1478,Rajsamand  Bhilwara,47.150 Km(s),03-Jun-2024,31-Mar-2025,"Monthly pass applicable for locale non-commercial vehicles :Rs.330/-(with in 20 km).The Concessionaire shall issue  50 or more one way tickets at a discounted rate equivalent to 2/3rd of the fee payable during the period of one month form the date of payment of fee. The amount indicated is for monthly pass for 50 one way trips. However, if any person asks more than 50 trips during a period of one month,the Concessionaire shall be required to issue such tickets at a discounted rate as above.",,,,Toll rates due for revision w.e.f : 31 Mar 2025,"Crane-, Ambulance -, Route Patrol-",,/,Sh. Harish Chandra / 8130006147,PIU Udaipur,RO Jaipur,,/,,01-Apr-2016 (Sr No. - S.O. 1283(E)),01-Jan-2017,2008 as amended,NA,NA (For Entire Project Stretch) As on :01-Jan-2017,NA,NA,NA As on : 01-Jan-2017,NA As on : 01-Jan-2017,Ms Bhilwara Rajsamand Tollway Pvt. Ltd.,Raj Kumar Gupta / 8130007161,75.00,110.00,2470.00,35.00,120.00,180.00,3990.00,60.00,250.00,375.00,8355.00,125.00,275.00,410.00,9115.00,135.00,395.00,590.00,13105.00,195.00,395.00,590.00,13105.00,195.00,480.00,720.00,15950.00,240.00
4539,Kota Bypass  Cable Stayed Bridge,41.8512 Km.  Km(s),03-Jun-2024,31-Mar-2025,Toll rates due for revision w.e.f : 31 Mar 2025,,,,Toll rates due for revision w.e.f : 31 Mar 2025,"Crane-7905436281, Ambulance -9610580250  9950642155   7023230723, Route Patrol-7088311926",1033,R. K. Puram police Station Kota / 07442350777 07442350778,Sh.Sandeep Agarwal / 8130006149,PIU Kota,RO Jaipur,Sh. Amresh Kumar Singh,Sh. Pradeep Yadav / 8839643996,Medical College Kota 07442470674,30-Jan-2018 (Sr No. - 440 ( E)),18-Mar-2018,NA,313.63,144538685.00 (For Entire Project Stretch) As on :19-Sep-2018,NA,NA,9989 As on : 17-Apr-2018,9989 As on : 17-Apr-2018,Ms Ridhi Sidhi Housing Pvt. Ltd.,Mr. Lakhpat Singh / 9929143496,80.00,120.00,2650.00,40.00,130.00,195.00,4280.00,65.00,270.00,405.00,8970.00,135.00,295.00,440.00,9785.00,145.00,420.00,635.00,14065.00,210.00,420.00,635.00,14065.00,210.00,515.00,770.00,17125.00,255.00
4572,Bikaner to Phalodi,Km 4.200 to Km 55.250 Km(s),03-Jun-2024,31-Mar-2025,Toll rates due for revision w.e.f : 31 Mar 2025,1,2,2,Toll rates due for revision w.e.f : 31 Mar 2025,"Crane-9284002493, Ambulance -9284002497, Route Patrol-9284002495",18001806618,Nal / 01512886725,Sh. Piyush Ranjan Yaduvanshi / 8130006153,PIU Bikaner,RO Jaipur,CEG Bikaner,Sh. Pardeep Kumar / 8384981400,Nal 8696536315,27-Mar-2019 (Sr No. - S.O.801(E)),20-Feb-2019,2008,844.00,24267433.00 (For Entire Project Stretch) As on :31-Mar-2019,26,60000,3960 As on : 31-Mar-2019,14415 As on : 01-Apr-2024,Ircon PB Tollway Limited,Sh. Pravin Kumar / 8130007168,75.00,110.00,2495.00,35.00,120.00,180.00,4030.00,60.00,255.00,380.00,8445.00,125.00,275.00,415.00,9215.00,140,395.00,595.00,13245.00,200.00,395.00,595.00,13245.00,200.00,485.00,725.00,16125.00,240.00
6715,Amritsar Jamnagar Economic Corridor,28 km Km(s),03-Jun-2024,31-Mar-2025,Toll rates due for revision w.e.f : 31 Mar 2025,,,,Toll rates due for revision w.e.f : 31 Mar 2025,"Crane-1033, Ambulance -1033, Route Patrol-1033",1033,/,Sh.Gajendra Singh Chouhan / 8130006148,PIU Jodhpur,RO Jaipur,Ms Chaitaniya Consutancy,Sang Singh / 7470495224,,14-Nov-2023 (Sr No. - 5308(A)),04-Sep-2023,NA,NA,NA (For Entire Project Stretch) As on :04-Sep-2023,NA,NA,NA As on : 04-Sep-2023,NA As on : 04-Sep-2023,Ms NG PROJECTS LIMITED,Rana Bhai Bheda / 8130007136,30.00,45.00,1045.00,NA,50.00,75.00,1685.00,NA,105.00,160.00,3530.00,NA,115.00,175.00,3850.00,NA,165.00,250.00,5535.00,NA,165.00,250.00,5535.00,NA,200.00,305.00,6740.00,NA
5736,212.107 kms,57.25 Km(s),03-Jun-2024,31-Mar-2025,Toll rates due for revision w.e.f : 31 Mar 2025,0,0,0,Toll rates due for revision w.e.f : 31 Mar 2025,"Crane-1033, Ambulance -1033, Route Patrol-1033",1033,NAukh / 2917232010,Sh. Piyush Ranjan Yaduvanshi / 8130006153,PIU Bikaner,RO Jaipur,TPFGetinsa eurostudios SL. In Assosiation with St,Mr.Pawan kumar / 9996603333,PHC Nokh,27-Mar-2021 (Sr No. - 4824),17-Apr-2021,Fee rules 2008,895.00,NA (For Entire Project Stretch) As on :27-Mar-2021,15,NA,NA As on : 27-Mar-2021,NA As on : 27-Mar-2021,Ms.Preetee Bulder,Ramendra singh / 8130007099,65.00,100.00,2245.00,35.00,110.00,165.00,3630.00,55.00,230.00,340.00,7605.00,115.00,250.00,375.00,8295.00,125.00,360.00,535.00,11925.00,180.00,360.00,535.00,11925.00,180.00,435.00,655.00,14520.00,220.00
213,Gurgaon - Kotputli - Jaipur,119.800 Km(s),18-Dec-2024,31-Mar-2025,Toll rates due for revision w.e.f : 31 Mar 2025,0,0,0,Toll rates due for revision w.e.f : 31 Mar 2025,"Crane-1033, Ambulance -1033, Route Patrol-1033",1033,Shajahnapur / 01494-235231,Sh.Ajay Kumar Arya / 8130006146,PIU Jaipur,RO Jaipur,,NA / 0,1)Getwell Hospital NH  8 Neemrana Ph.098296 34353 (2)Sunrise Hospital Shahjahanpur Rajasthan (3)S.S. Hospital Chaubara Rajasthan,23-Mar-2009 (Sr No. - SO NO. 815(E)),15-Mar-2002,1997,3678.00,830.96 (For Entire Project Stretch) As on :31-Dec-2016,03.04.2009-02.04.2021,90000,77559 As on : 03-Feb-2016,79835 As on : 10-Apr-2018,Prakash Asphalting & Toll Highways (India) Ltd.,Mr. Sanjay kumar / 8130007108,190.00,285.00,6375.00,95.00,310.00,465.00,10295.00,155.00,645.00,970.00,21575.00,325.00,705.00,1060.00,23535.00,355.00,1015.00,1525.00,33835.00,510.00,1015.00,1525.00,33835.00,510.00,1235.00,1855.00,41190.00,620.00
