sr_no,state,nh_no,toll_plaza_name,toll_plaza_location,section_stretch,tollplazaid,latitude,longitude,place_id,address_partial_match,toll_plaza_id,stretch,tollable_length,fee_effective_date,due_date_of_toll_revision,concessions,rest_areas,truck_lay_byes,static_weigh_bridge,announcement,helpline_no,emergency_services,nearest_police_station,highway_administrator_project_director,project_implementation_unit_piu,regional_office_ro,representative_of_consultant,representative_of_concessionaire,nearest_hospital_s,date_of_fee_notification,commercial_operation_date,fee_rule,capital_cost_of_project_in_rs_cr,cumulative_toll_revenue_in_rs_cr,concessions_period,design_capacity_pcu,traffic_pcu_day,target_traffic_pcu_day,name_of_concessionaire_omt_contractor,name_contact_details_of_incharge,car_jeep_van_single_journey,car_jeep_van_return_journey,car_jeep_van_monthly_pass,car_jeep_van_commercial_vehicle_reg_in_district,lcv_single_journey,lcv_return_journey,lcv_monthly_pass,lcv_commercial_vehicle_reg_in_district,bus_truck_single_journey,bus_truck_return_journey,bus_truck_monthly_pass,bus_truck_commercial_vehicle_reg_in_district,upto_3_axle_vehicle_single_journey,upto_3_axle_vehicle_return_journey,upto_3_axle_vehicle_monthly_pass,upto_3_axle_vehicle_commercial_vehicle_reg_in_district,_4_to_6_axle_single_journey,_4_to_6_axle_return_journey,_4_to_6_axle_monthly_pass,_4_to_6_axle_commercial_vehicle_reg_in_district,hcm_eme_single_journey,hcm_eme_return_journey,hcm_eme_monthly_pass,hcm_eme_commercial_vehicle_reg_in_district,_7_or_more_axle_single_journey,_7_or_more_axle_return_journey,_7_or_more_axle_monthly_pass,_7_or_more_axle_commercial_vehicle_reg_in_district
786,Rajasthan,New 754 A (Old 754 K),Uchharangdesar,Uchharangdesar,6lane access controlled Greenfield highway from Sangariya (near Chautala) to Rasisar (near Bikaner) section of NH754K (New 754A) as a part of AmritsarJamnagar Economic Corridor in the State of Raj,6800,28.0690864,73.5625876,ChIJn1A24SFnFTkRv7tNgdgGA8c,True,6800,6lane access  controlled Greenfield highway from Sangariya (near Chautala) to Rasisar (near Bikaner) section of NH754K (New 754A) as a part of AmritsarJamnagar Economic Corridor in the State of Raj,47.65 Km(s),03-Jun-2024,31-Mar-2025,NA,NA,NA,2 Nos.,NA,"Crane-1033, Ambulance -1033, Route Patrol-1033",1033,Kalu  Lunkaransar / 01528 272 038,Sh. Anil Kumar / 8130006155,PIU Hanumangarh,RO Jaipur,Mr. Bapi Paul,Mr. Daya Ram Sain / 8288997792,Lunkaransar,14-Nov-2022 (Sr No. - 5308(E)),04-Sep-2023,NA,635.84,10.61 (For Entire Project Stretch) As on :30-May-2024,NA,NA,97829 As on : 25-Jul-2024,NA As on : 25-Jul-2024,Ms. Gawar Construction Limited,Mr. Sandeep / 9626225177,70.00,105.00,2365.00,NA,115.00,170.00,3820.00,NA,240.00,360.00,8005.00,NA,260.00,395.00,8730.00,NA,375.00,565.00,12550.00,NA,375.00,565.00,12550.00,NA,460.00,690.00,15280.00,NA
787,Rajasthan,NH 89,Udairamsar,SIKAR BIKANER HIGHWAY LTD. Udaisaram Toll PlazaNear Rishi Toyata showroom Jodhpur Bye PassBikaner Dist.Bikaner ( Rajasthan) Pin Code334001,340.188 to 557.775,6730,27.9354618,73.2942267,ChIJRarB7xTmPzkRKdBNklitceM,True,6730,340.188 to 557.775,17.24 Km(s),01-Apr-2023,31-Mar-2024,NA,1 Nos.,5 Nos.,NA,NA,"Crane-8890204204, Ambulance -8890204204, Route Patrol-8890204204",8890204204,Napasar / 0151 276 2421,Mr. Amar Chand Bakolia / 91 9460385533,SE PWD  NH Bikaner,MORTH Jaipur,Dhruv Consultancy,Mr. Deepak Saini / 91 8003688246,NA,31-Mar-2023 (Sr No. - 2688),14-Oct-2015,NA,901.37,139292.00 (For Entire Project Stretch) As on :31-Mar-2023,NA,NA,2249 As on : 31-Mar-2023,12357 As on : 30-Mar-2023,Sikar Bikaner Highway Limited,Mr. Sunil Singh / 7830365168,20.00,35.00,740.00,10.00,35.00,55.00,1195.00,20.00,75.00,115.00,2505.00,40.00,80.00,125.00,2730.00,40.00,120.00,175.00,3925.00,60.00,120.00,175.00,3925.00,60.00,145.00,215.00,4780.00,70.00
788,Rajasthan,14,Uthamam,Km 202.315,Beawar-Pali-Pindwara,439,27.0238036,74.21793260000001,ChIJNw7j9_o-ajkR5YjABkWbK7U,True,439,Beawar-Pali-Pindwara,46.417 Km(s),01-Apr-2025,31-Mar-2026,NA,NA,Yes,NA,NA,"Crane-7073767676, Ambulance -7073767676, Route Patrol-7073767676",1033,Paldi M (Sirohi) / 02976-275043,Sh. Gajendra Pal Singh Chauhan / 8130006148,PIU Jodhpur,RO Jaipur,NA,Sharad Pancholly / 8094024555,1)Bhagwan Mahavir Hospital Ramnagar Sumerpur Rajastha  (2) Desai Hospital Mahakal Nagar Sirohi Rajasthan (3)Shri Gurudev Shantisuri Netra Chikitsalya RJ SH 38 Mandoli Rajasthan Ph.02969 233 040,28-Dec-2011 (Sr No. - 2915(E)),11-Jun-2015,2008 as amended,2472.00,449.57 (For Entire Project Stretch) As on :31-Dec-2016,19.12.2011-18.12.2034,10,34501 As on : 16-Mar-2016,10439 As on : 01-Jul-2015,M/s L&T BPP Tollway Pvt Ltd,Vivek Chaudhry / 8130007160,150.00,220.00,4940.00,75.00,235.00,355.00,7835.00,120.00,485.00,730.00,16240.00,245.00,535.00,800.00,17750.00,265,755.00,1135.00,25175.00,380.00,755.00,1135.00,25175.00,380.00,940.00,1410.00,31345.00,470.00
789,Rajasthan,NE 4,Zalimpura ( Entry Exit ),Ch. 372.590,80Km,6852,25.2718167,76.1348944,ChIJhXwMwGbsbzkREpbxKrVo2n8,True,6852,80Km,13.207km Km(s),01-Apr-2025,31-Mar-2026,NA,2 Nos.,NA,02 Nos,NA,"Crane-1033, Ambulance -1033, Route Patrol-1033",1033,Sultanpur Police station / 100,Mr. Sandeep Agrawal / 8130006149,PIU Kota,RO Jaipur,Mr. Rajeev ji,Mr. Santosh Singh / 7525026243,CHS Sultanpur Mibile No. CHS head 97835159050 Shyammalav,11-Nov-2024 (Sr No. - 4491),31-Dec-2024,Fee rules 2008,6335.52,1.96 (For Entire Project Stretch) As on :15-Jan-2025,3 Month,NA,2882 As on : 15-Jan-2025,NA As on : 15-Jan-2025,Ms Shiwalay Infra Projects Pvt. Ltd.,Bharat Singh / 7988517051,30.00,45.00,1050.00,NA,50.00,75.00,1700.00,NA,105.00,160.00,3560.00,NA,115.00,175.00,3885.00,NA,170.00,250.00,5585.00,NA,170.00,250.00,5585.00,NA,205.00,305.00,6800.00,NA
790,Tamil Nadu,45,Athur (Tindivanam),Km 103.500,Tambaram - Tindivanam (Km 74.500 - Km 121.000),75,12.2123655,79.6923047,ChIJPxTM0fdAUzoRiQgdQGU9mc4,True,75,Tambaram - Tindivanam (Km 74.500 - Km 121.000),46.5 Km(s),01-Apr-2025,31-Mar-2026,NA,NA,NA,No,NA,"Crane-7604928062, Ambulance -8977545486, Route Patrol-9042450747",9,Acharapakkam / 044-27522338,Sh. M. S. Chaithanya / 8130006109,PIU Chengalpattu,RO Chennai,RAJADHURAI,Bharathi / 9566699194,"1)Acharapakkam-044-27522850 ,2)Government Hospital government hospital near Olakkur, Tamil Nadu ,3)Sri Raja Hospital no:6 saktheeswari complex -603310 Grand Southern Trunk Rd Kadamalaiputhur Ph.:094452 72017",16-May-2012 (Sr No. - SO-1123(E)),01-Apr-2005,2008 as amended with transition,564.30,392.62   (Without Discounting)   (For Entire Project Stretch) As on :31-Dec-2016,26.03.2016-26.03.2017,83834,59180 As on : 16-May-2017,75000 As on : 31-Aug-2015,Riddhi Siddhi Associates,MD. NAZEEM / 8130007173,75.00,110.00,2350.00,35.00,120.00,175.00,3795.00,55.00,245.00,370.00,7955.00,120.00,270.00,405.00,8680.00,130,390.00,580.00,12475.00,185.00,470.00,580.00,12475.00,185.00,470.00,710.00,15190.00,230.00
791,Tamil Nadu,NH 87 (Old NH49),Bogalur,98.129,Madurai Rama0thapuram,4592,9.4183655,78.74743529999999,ChIJa7Y9cQahATsR4WhSr26NCZs,True,4592,Madurai Rama0thapuram,65.484 Kms Km(s),01-Apr-2025,31-Mar-2026,NA,01 Nos,2 Nos.,0,NA,"Crane-1033, Ambulance -1033, Route Patrol-1033",8130007215,Satrakudi / 4564262229,Sh.Mukesh Kumar Meena / 8130006185,PIU Ramanathapuram,RO Madurai,Mr.Justin Rajan,Shri. B.Murugan Contractor / 9842473559,Government Hospital RamNAd 04567220566,14-Jul-2019 (Sr No. - 2159 S.O.No.2381(E)),18-Aug-2019,Fee rules 2008,1392.15,NA (For Entire Project Stretch) As on :18-Aug-2019,25.09.2024 to 25.09.2025,6,5376 As on : 06-May-2018,NA As on : 18-Aug-2019,Hazoor Multi Projects Limited,Kannan Perumal / 8130007215,90.00,135.00,2965.00,45.00,145.00,215.00,4785.00,70.00,300.00,450.00,10025.00,150.00,330.00,490.00,10940.00,165,470.00,710.00,15725.00,235.00,470.00,710.00,15725.00,235.00,575.00,860.00,19145.00,285.00
792,Tamil Nadu,NH 45 B,Boothakudi,Km 21.020,Trichi Bypass - Tovarankurichi - Madurai,26,10.6412791,78.58133889999999,ChIJm-pXiZtjqjsROFl-LXOhyzk,True,26,Trichi Bypass - Tovarankurichi - Madurai,60.633 Km(s),01-Apr-2025,31-Mar-2026,NA,NA,NA,NA,NA,"Crane-8925400981, Ambulance -8977545420, Route Patrol-8925400981",1033,Viralimalai / 04339 220226,Sh.A.N.Praveen Kumar / 8130006181,PIU Trichy,RO Madurai,S. Ramachandran,Pawan Karamchandani /,"1)Govt Hospital, Trichy ,2)Brothers of St. John of God, Fathima Nagar, Trichy Trichy - Madurai Hwy Kathalur, Tamil Nadu Ph.:088700 03777 ,3)Bharthasakthi primary health care and counselling centre Fathimanagar, Tamil Nadu Ph.:093602 55556",24-May-2013 (Sr No. - 1355 (E)),05-May-2010,2008 as amended,500.31,308.99 (For Entire Project Stretch) As on :31-Dec-2016,03.06.2013-02.06.2022,40000,24618 As on : 24-Mar-2017,15313 As on : 31-Jan-2017,Ms Chabbra Associates,Pawan Karamchandani / 8130007212,110.00,160.00,3590.00,55.00,175.00,260.00,5795.00,85.00,365.00,545.00,12145.00,180.00,395.00,595.00,13250.00,200.00,570.00,855.00,19045.00,285.00,695.00,855.00,19045.00,285.00,695.00,1045.00,23185.00,350.00
793,Tamil Nadu,83,Chatrapatti Toll Plaza,Chatrapatti,Four laning of OddanchatramMadathukulam section of NH 209 (New NH 83),6782,10.4804498,77.63708009999999,ChIJ5ZTmTgDnqTsR6z8e-c5i6MU,True,6782,Four laning of OddanchatramMadathukulam section of NH 209 (New NH 83),45.380 Km(s),01-Apr-2025,31-Mar-2026,NA,1 Nos.,02 Nos,2 Nos.,NA,"Crane-9384244129, Ambulance -9384244129, Route Patrol-9384244071 9384244031",1033 100  102  108,Chatarpatti / 9498101549,Sh. Sateesh Gandhamu / 8130006183,PIU Dindigul,RO Madurai,Mr. Surender Kumar Shukula,Mr. M.Ramakrishna Reddy / 94890 48539,Ajeeta Hospital  7947420704,24-Aug-2023 (Sr No. - 3786(E)),02-Dec-2023,Fee rules 2008,1607.54,10.54 (For Entire Project Stretch) As on :07-Apr-2024,17,8,4517 As on : 08-Apr-2024,7094 As on : 01-Apr-2025,Coral Associates,Himanshu Tak / 8130007218,105.00,160.00,3530.00,50.00,170.00,255.00,5700.00,85.00,360.00,540.00,11950.00,180.00,390.00,585.00,13035.00,195.00,560.00,845.00,18735.00,280.00,685.00,845.00,18735.00,280.00,685.00,1025.00,22810.00,340.00
794,Tamil Nadu,48,Chennasamudram,Km 104.900,Walajapet - Poomalle,296,12.910856,79.4011921,ChIJCSzbFCDLUjoR9dlkcI2BLKY,False,296,Walajapet - Poomalle,46.500 km Km(s),01-Sep-2024,30-Aug-2025,NA,NA,NA,NA,NA,"Crane-1033, Ambulance -1033, Route Patrol-1033",1033,Walajahpet / 04172-232100,Smt A. Savithri Devi / 8130006107,PIU Kanchipuram,RO Chennai,Shri Ramesh Babu,Shri Srinivasa Rao /,1)Walajahpet Govt. Hospital Ph.no.0472232583,14-Feb-2013 (Sr No. - ),16-Nov-2005,2008 as amended with transition,1288.00,209.35 (For Entire Project Stretch) As on :31-Dec-2016,29.10.2016-28.01.2017extended period,120000,55236 As on : 23-Mar-2017,72091 As on : 31-Dec-2013,Chabbras Associates,Mr. Kathiresan .T / 8130007178,45.00,65.00,1435.00,20.00,105.00,35.00,2315.00,70.00,145.00,75.00,4850.00,220.00,160.00,240.00,5290.00,80.00,230.00,340.00,115.00,7605.00,115.00,115.00,7605.00,NA,280.00,415.00,140.00,9260.00
795,Tamil Nadu,45 B,Chittampatti,Km 113.630,Trichi Bypass - Tovarankurichi - Madurai,27,9.9896056,78.2441253,ChIJXabIucLBADsRgq2jx_JgsI0,False,27,Trichi Bypass - Tovarankurichi - Madurai,63.890 Km(s),01-Apr-2025,31-Mar-2026,NA,02 Nos,01 Nos,02 Nos,NA,"Crane-63815 91262, Ambulance -89775 45430, Route Patrol-96555 77791    97865 12340",8925400984   8130007213,Melur / 0452 2415183,Shri. A.N. Praveen Kumar / 8130006181   0431 248 2959,PIU Trichy,RO Madurai,Shri.  K.Raj kumar,Shri. Sugumar / 9976153486,"1) Govt Rajaji Hospital, Madurai Govt Hospital, Melur Meenakshi Mession Hospital, Madurai 2) Subhiksha Hospital 2/499, JPS Complex Melur Main Rd Othakadai Madurai, Tamil Nadu Ph.:090474 68683 ,3) Rishi Hospital 2/276 Thiruvathavur Main Rd Y Otthakadai Mad",24-May-2013 (Sr No. - SO-1355(E)),27-Mar-2010,2008 as amended,526.73,308.99 (For Entire Project Stretch) As on :31-Dec-2016,21/09/2024 to 21/09/2025,40000,25133 As on : 25-Jan-2025,NA As on : 30-Sep-2025,Ms. Coral Associates,Shri. Vikas Sharma / 8130007213,110.00,165.00,3660.00,55.00,175.00,265.00,5915.00,90.00,370.00,560.00,12390.00,185.00,405.00,610.00,13520.00,200.00,585.00,875.00,19430.00,290.00,710.00,875.00,19430.00,290.00,710.00,1065.00,23655.00,355.00
796,Tamil Nadu,45B,Eliyarpathi,Km 143.580,Madurai Toturian,85,9.783006,78.0945416,ChIJbV1ud7PQADsR6FfEg5dft2w,False,85,Madurai Toturian,64.0325 Km(s),01-Sep-2024,31-Aug-2025,NA,NA,05 Nos,02 Nos,NA,"Crane-9442864041 9648584657, Ambulance -9442864041 9791528120, Route Patrol-9442864041 8056311904",1033,Kudakovil / 04549279300,Sh. Shivam Sharma / 8130006184,PIU Tuticorin,RO Madurai,Bloom Companies LLC.,Sh. B.Murugan / 9944812028,1)Government Hospital Kariapatti Tamil Nadu Ph.04566 255 130 2)Preethi Hospital Kariapatti Tamil Nadu Ph.04566 255 614,16-Jun-2011 (Sr No. - SO NO. 1415(E)),02-Jul-2011,1997,629.00,619.72 (For Entire Project Stretch) As on :10-Feb-2025,20.01.2007-19.01.2027,21044,26114 As on : 10-Feb-2025,14424 As on : 31-Jan-2017,Ms Prakash Asphaltings & Toll Highways Ltd.,Mr.Tirupathi / 8130007231,90.00,135.00,2720.00,NA,160.00,240.00,4765.00,NA,320.00,475.00,9525.00,NA,510.00,765.00,15310.00,NA,510.00,765.00,15310.00,NA,510.00,765.00,15310.00,NA,510.00,765.00,15310.00,NA
797,Tamil Nadu,234,Enamkariyanandal Toll plaza,Enamkariyanandal Km.138.600,Vellore to Viluppuram,6626,12.2873114,79.0690826,ChIJh792v7_BrDsR6fgOhiIsfPA,True,6626,Vellore to Viluppuram,40.081 Km Km(s),01-Apr-2025,31-Mar-2026,NA,NA,NA,NA,NA,"Crane-9003134136, Ambulance -8712608214, Route Patrol-7010414214",0.90544991868,Gramiya Thaluk Police Station / 8667508173,Shri.N.Varadharajan / 8130006104,PIU Viluppuram,RO Chennai,NA,NA / 0,Government Medical College and Hospital 07305124401,08-Jun-2022 (Sr No. - 2874),16-Aug-2022,NA,268.71,217040.00 (For Entire Project Stretch) As on :04-Jan-2023,NA,NA,4962 As on : 04-Jan-2023,NA As on : 04-Jan-2023,M/s. MD YOUSUF ALI,SYED AZHARUDDIN / 9866885789,35.00,55.00,1175.00,20.00,60.00,90.00,1900.00,30.00,125.00,185.00,3980.00,60.00,135.00,200.00,4340.00,65,195.00,290.00,6240.00,95.00,235.00,290.00,6240.00,95.00,235.00,355.00,7595.00,115.00
798,Tamil Nadu,7,Etturvattam,Km 74.930,Madurai - Tirunelveli - Panagudi - kanayakumari,111,9.3853728,77.9143524,ChIJuZkteybLBjsRB7psLvjz5lo,False,111,Madurai - Tirunelveli - Panagudi - kanayakumari,64.200 Km(s),01-Apr-2025,31-Mar-2026,NA,0,0,Etturvattam Toll Plaza                         Km 75+200 available at Both sides,NA,"Crane-8925534056, Ambulance -8925534051, Route Patrol-8925534047",1033,Sattur / 04562-260275,Sh.Keerthi Bharadwaj / 8130006178,PIU Madurai,RO Madurai,Mr Arul Muthiah,Mr.Seshayya / 8879990412,"1)sattur govt hospital Housing Board Colony Sattur, Tamil Nadu ,2)Dhanuskodi Hospital Sattur, Tamil Nadu ,3)GOKUL HOSPITAL 216 MAIN ROAD Sattur, Tamil Nadu Ph.:099525 57736",26-Aug-2013 (Sr No. - S.O. 2009(E)),15-Aug-2011,2008 as amended,2309.95,46.14 (For Entire Project Stretch) As on :31-Dec-2016,05.11.2016-05.02.2017extended period,27560,28028 As on : 26-Apr-2017,11709 As on : 31-Jan-2017,Ms Inderdeep Construction Company,Sh. Sushil / 8130007220,105.00,160.00,3510.00,55.00,170.00,255.00,5665.00,85.00,355.00,535.00,11870.00,180.00,390.00,585.00,12950.00,195,560.00,840.00,18615.00,280.00,560.00,840.00,18615.00,280.00,680.00,1020.00,22665.00,340.00
799,Tamil Nadu,332,Gangarampalayam,Gangarampalayam Village,Villupuram to Puducherry section of NH332 (Old NH45A),6843,11.9163135,79.6136156,ChIJUWzjDv9YUzoR5X-TnMOUQ_Y,True,6843,Villupuram to Puducherry section of NH332 (Old NH45A),29 Km(s),01-Apr-2025,31-Mar-2026,NA,NA,NA,02 Nos,NA,"Crane-9629259058  8667377273, Ambulance -9080699343  8883191320 9994753889, Route Patrol-7708695633   7305385305  9629707168  9159776121",04132668101   04132641101,Vallavanur police station / 04146231018,Sh.S. Sakthivel / 8130006108,PIU Puducherry,RO Chennai,Sh.Mahesh Kumar Uppala,Sh.Sebastian James / 99435 74282,Manakular Vinayagar Hospital 04132643014,08-Oct-2024 (Sr No. - S.O. 4385(E)),03-Jan-2025,Fee rules 2008,1013.00,NA (For Entire Project Stretch) As on :03-Jan-2025,NA,12844,NA As on : 03-Jan-2025,NA As on : 03-Jan-2025,Ms shiva buildtech pvt ltd,/ 0,60.00,95.00,1985.00,30.00,100.00,150.00,3210.00,50.00,210.00,315.00,6725.00,100.00,230.00,340.00,7335.00,110.00,330.00,490.00,10545.00,160.00,400.00,490.00,10545.00,160.00,400.00,600.00,12835.00,195.00
800,Tamil Nadu,179A,H Pudhupatti,39.760,Salem to Vayembadi Section,6838,11.9674608,78.42556569999999,ChIJA2sdGQBxrDsRpMJO5D0y3zw,False,6838,Salem to Vayembadi Section,44.00 km Km(s),01-Apr-2025,31-Mar-2026,NA,NA,NA,02 Nos,NA,"Crane-1033, Ambulance -1033, Route Patrol-1033",100 112 108 1033,A. Pallipatti Police Station Pallipatti Dharmapuri Tamil Nadu / 04346251100,Mr. K. Srinivasulu / 8130006106   04272444275,PIU Salem,RO Chennai,NA,Neela Chinnathambi / 9952704259,A. Pallipatti Hospital  108,13-Dec-2023 (Sr No. - S.O. 5327(E) ),04-Nov-2024,Fee rules 2008,NA,NA (For Entire Project Stretch) As on :04-Nov-2024,3 Months,NA,NA As on : 04-Nov-2024,NA As on : 04-Nov-2024,Ms.Ganeshgarhia Construction Pvt. Ltd,Mr.Mahendra Singh / 9636576196,70.00,100.00,2195.00,35.00,110.00,165.00,3540.00,55.00,230.00,345.00,7420.00,110.00,250.00,375.00,8095.00,120.00,360.00,540.00,11635.00,175.00,440.00,540.00,11635.00,175.00,440.00,660.00,14165.00,215.00
801,Tamil Nadu,81 Old NH227,Kallakudi,Kallakudi,Four laning of Tiruchirapalli (Km.0.00) to Kallagam (Km.38.700) section of NH227,5942,10.9972787,78.9668508,ChIJMbrGAaDnqjsRPFGjnWY_A2Y,False,5942,Four laning of Tiruchirapalli (Km.0.00) to Kallagam (Km.38.700) section of NH227,38.700 Km(s),01-Apr-2025,31-Mar-2026,NA,NA,02 Nos,02 Nos,NA,"Crane-7200275108, Ambulance -8754509108, Route Patrol-8122426108",7200357108,Kallakudi / 9498100655,Mr. N. Varadharajan / 8130006104,PIU Viluppuram,RO Chennai,Ms.MSV International In,Mr. Balamurugan / 8299216005,Government Hospital Pullambadi,30-Mar-2022 (Sr No. - 1426 (E)),05-Jun-2022,Fee rules 2008,1020.60,65.05 (For Entire Project Stretch) As on :20-Nov-2024,2 + 15 Years,16,3401 As on : 12-Aug-2022,NA As on : 12-Aug-2022,Ms.Coral Associates,Mr.Ravi Singh / 8130007189,80.00,120.00,2570.00,40.00,130.00,195.00,4155.00,60.00,270.00,405.00,8700.00,130.00,295.00,440.00,9490.00,140.00,425.00,635.00,13645.00,205.00,515.00,635.00,13645.00,205.00,515.00,775.00,16610.00,250.00
802,Tamil Nadu,544,Kaniyur,Km 136.840,Chengapalli - Coimbatore Byepass(Km 102.035 to 144.680),447,11.0951917,77.15139909999999,ChIJ12afH6f_qDsR3KsK_UsuRdw,True,447,Chengapalli - Coimbatore Byepass(Km 102.035 to 144.680),42.645 Km Km(s),01-Apr-2025,31-Mar-2026,NA,Km 112.900,i) 102.550 RHS      ii) 114.340 RHS    iii) 129.000 LHS     v) 133.360 LHS .  vii) 182.590 LHS    viii) 182.590 RHS,NA,NA,"Crane-04212334567, Ambulance -9585825108, Route Patrol-9585825174",1033,Karumathampatti Police Station / 0421 2333053,A. Senthil Kumar / 8130006103,PIU Coimbatore,RO Chennai,Mrs. Mini Aradhana,Mr.Sutanu Sinha / 9818840751,Prema Hospital   9944559000Ranjan Hospital  9626211174,20-Sep-2013 (Sr No. - Gazette No 467(E)),14-Oct-2015,2008,852.00,809.95 (For Entire Project Stretch) As on :30-Jun-2023,09.09.2010-08.09.2037,120000,25982 As on : 30-Jun-2023,56740 As on : 31-Mar-2020,IVRCL Chengapalli Tollways Ltd,Mr. Adibabu / 8130007201,125.00,185.00,4005.00,NA,190.00,285.00,6160.00,NA,390.00,585.00,12510.00,NA,590.00,885.00,19005.00,NA,590.00,885.00,19005.00,NA,765.00,885.00,19005.00,NA,765.00,1150.00,24630.00,NA
803,Tamil Nadu,7,Kappalur,Km 18.652,Madurai - Tirunelveli - Panagudi - kanayakumari,112,9.8441631,78.0113025,ChIJMd4BFGLTADsREOC0GZSvhbU,True,112,Madurai - Tirunelveli - Panagudi - kanayakumari,50.857 Km(s),01-Apr-2025,31-Mar-2026,NA,0,0,Kappalur  Toll Plaza                       Km 18/950 availble at Both sides,NA,"Crane-89255103334055, Ambulance -89255103334050, Route Patrol-8870727647",1033,Thirumanglam Town / 0452-2440538,Sh.Keerthi Bharadwaj / 8130006178,PIU Madurai,RO Madurai,Mr Arul Muthiah,Mr Seshayya / 8879990412,"1)SKG Hospital 19/1, Chinnamani Street Pudhu Nagar Tirumangalam, Tamil Nadu ,2)Kasturibai Mohandas Hospital Tirumangalam, Tamil Nadu Ph.:04549 280 444 ,3)Government Hospital, Tirumangalam, Madurai District Munchief Court Raod Tirumangalam, Tamil Nadu",26-Aug-2013 (Sr No. - S.O. 2009(E)),10-Sep-2012,2008 as amended,2309.95,38.70 (For Entire Project Stretch) As on :31-Dec-2016,05.11.2016-05.02.2017extended period,36520,20680 As on : 01-Jan-2001,18165 As on : 31-Jan-2017,Inderdeep Construction Co.,Sh. Suman / 8130007219,105.00,155.00,3480.00,50.00,170.00,255.00,5625.00,85.00,355.00,530.00,11780.00,175.00,385.00,580.00,12855.00,195,555.00,830.00,18475.00,275.00,555.00,830.00,18475.00,275.00,675.00,1010.00,22495.00,335.00
804,Tamil Nadu,NH66 (Old) NH77 (New),Kariyamangalam Fee Plaza,Km. 139.255,Km. 37.600 to Km. 219.782,6833,12.2870243,78.8304004,ChIJ76UJUHfyrDsRSERobErVzr4,True,6833,Km. 37.600 to Km. 219.782,60.727 Km(s),01-Apr-2025,31-Mar-2026,NA,NA,NA,2 Nos.,NA,"Crane-919445152566, Ambulance -917708632292, Route Patrol-919566806892",108,Chengam Police Station / 04188222238,Shri.N.Varadharajan / 8130006104,PIU Viluppuram,RO Chennai,Mr.Nagaraj,Mr.J.Vasanth / 918124648497,Chengam Govt. Hospital Ph. No. 04188222399,28-Aug-2024 (Sr No. - 3634(E)),13-Sep-2024,Fee rules 2008,624.49,2.76 (For Entire Project Stretch) As on :30-Oct-2024,NA,11324,9149 As on : 01-Nov-2024,NA As on : 01-Nov-2024,Ms.S.P.K AND CO.,Ms. Roopali Jewellers / 7539969995,60.00,90.00,1905.00,30.00,95.00,145.00,3075.00,45.00,200.00,300.00,6445.00,95.00,220.00,330.00,7030.00,105.00,315.00,470.00,10105.00,150.00,380.00,470.00,10105.00,150.00,380.00,575.00,12305.00,185.00
805,Tamil Nadu,532,Keezhkuppam,at 97.500,Ma0valanullur to Chin0salem (km 57.800 to km 110.942),5804,11.5768802,78.9360853,ChIJzaGrCLZrqzsRBQYlV4AvmbI,False,5804,Ma0valanullur to Chin0salem (km 57.800 to km 110.942),53.142 Km(s),01-Apr-2025,31-Mar-2026,NA,NA,NA,NA,NA,"Crane-9150230178, Ambulance -8977545422, Route Patrol-6901508431",1033  8130007181,Keelkuppam OP ChinNAsalem / 04151251344 04151236238,Sh.K.Shrinivasulu / 8130006106,PIU Salem,RO Chennai,NA,Mr. Anga Rajesh / 9940651139,ChinNAsalem Government Hospital 04151225351,14-Dec-2021 (Sr No. - S.O No 3133(E)),20-Dec-2021,2008 as amended,124.91,17.67 (For Entire Project Stretch) As on :18-May-2024,24.12.2021-24.03.2022,NA,5750 As on : 18-May-2024,NA As on : 18-May-2024,Ms Aravind Chandrasekaran,Sh.Avula Anand / 8130007181,50.00,75.00,1560.00,25.00,80.00,115.00,2520.00,40.00,165.00,245.00,5275.00,80.00,180.00,270.00,5755.00,85,255.00,385.00,8275.00,125.00,315.00,385.00,8275.00,125.00,315.00,470.00,10070.00,150.00
806,Tamil Nadu,7,Kodai Road (Kozhinjipatti ),Km 398.500,Dindigul bypass - Samyanallore,109,10.1758793,77.9096036,ChIJiZu7GSNNBzsRTYcevtzAuiE,True,109,Dindigul bypass - Samyanallore,53.049 Km(s),01-Sep-2024,31-Aug-2025,NA,1 No.(Km 400+020),"2 Nos.(Km 379+260, & Km 398+680)",1 No. (Km 392+921),NA,"Crane-934271182, Ambulance -934271182, Route Patrol-7867019863","100,108",Ammayanayakanur / 04543-238240,Sh.Keerthi Bharadwaj / 8130006178,PIU Madurai,RO Madurai,Sh. K.Prabakaran,Sh. Pramod Singh / 9345505997,"1)Government Hospital Ammainaickanur, Tamil Nadu ,2)St John's Health Care Centre Vadipatti Main Rd Ph.:04543 254 376",29-Jul-2009 (Sr No. - 1856(E)),28-Sep-2009,1997,338.00,353.56 (For Entire Project Stretch) As on :31-Dec-2016,29.07.2006-28.07.2026,40520,38604 As on : 07-Apr-2017,34324 As on : 31-Jan-2017,Ms Theme Engineering Services Pvt. Ltd.,Sh. R.K.Marimuthu / 9790031357,75.00,115.00,2255.00,NA,130.00,195.00,3945.00,NA,265.00,395.00,7890.00,NA,425.00,635.00,12680.00,NA,425.00,635.00,12680.00,NA,425.00,635.00,12680.00,NA,425.00,635.00,12680.00,NA
